datetime,value,datetime_utc,datetime_new_york,is_dst_spring,is_dst_fall,datetime_london,datetime_tokyo,spring_dst_rules,fall_dst_rules,hour,hour_utc,time_diff,timezone,weekday,hour_diff,time_diff_hours,next_hour,time_until_next_hour,value_shifted,diff_value,pct_change_value
2022-11-20 10:00:00,7762,2022-11-20 10:00:00+00:00,2022-11-20 05:00:00-05:00,False,False,2022-11-20 10:00:00+00:00,2022-11-20 19:00:00+09:00,2022-11-20 05:00:00-05:00,2022-11-20 05:00:00-05:00,5,1970-01-01 00:00:00.000000005+00:00,0 days 01:00:00,America/New_York,Sunday,-5,1.0,2022-11-20 06:00:00-05:00,0 days 01:00:00,7761.0,1.0,0.00012884937508061967
2022-11-20 11:00:00,7763,2022-11-20 11:00:00+00:00,2022-11-20 06:00:00-05:00,False,False,2022-11-20 11:00:00+00:00,2022-11-20 20:00:00+09:00,2022-11-20 06:00:00-05:00,2022-11-20 06:00:00-05:00,6,1970-01-01 00:00:00.000000006+00:00,0 days 01:00:00,America/New_York,Sunday,-5,1.0,2022-11-20 07:00:00-05:00,0 days 01:00:00,7762.0,1.0,0.0001288327750579299
2022-11-20 12:00:00,7764,2022-11-20 12:00:00+00:00,2022-11-20 07:00:00-05:00,False,False,2022-11-20 12:00:00+00:00,2022-11-20 21:00:00+09:00,2022-11-20 07:00:00-05:00,2022-11-20 07:00:00-05:00,7,1970-01-01 00:00:00.000000007+00:00,0 days 01:00:00,America/New_York,Sunday,-5,1.0,2022-11-20 08:00:00-05:00,0 days 01:00:00,7763.0,1.0,0.00012881617931204126
2022-11-20 13:00:00,7765,2022-11-20 13:00:00+00:00,2022-11-20 08:00:00-05:00,False,False,2022-11-20 13:00:00+00:00,2022-11-20 22:00:00+09:00,2022-11-20 08:00:00-05:00,2022-11-20 08:00:00-05:00,8,1970-01-01 00:00:00.000000008+00:00,0 days 01:00:00,America/New_York,Sunday,-5,1.0,2022-11-20 09:00:00-05:00,0 days 01:00:00,7764.0,1.0,0.00012879958784139944
2022-11-20 14:00:00,7766,2022-11-20 14:00:00+00:00,2022-11-20 09:00:00-05:00,False,False,2022-11-20 14:00:00+00:00,2022-11-20 23:00:00+09:00,2022-11-20 09:00:00-05:00,2022-11-20 09:00:00-05:00,9,1970-01-01 00:00:00.000000009+00:00,0 days 01:00:00,America/New_York,Sunday,-5,1.0,2022-11-20 10:00:00-05:00,0 days 01:00:00,7765.0,1.0,0.00012878300064400605
2022-11-20 15:00:00,7767,2022-11-20 15:00:00+00:00,2022-11-20 10:00:00-05:00,False,False,2022-11-20 15:00:00+00:00,2022-11-21 00:00:00+09:00,2022-11-20 10:00:00-05:00,2022-11-20 10:00:00-05:00,10,1970-01-01 00:00:00.000000010+00:00,0 days 01:00:00,America/New_York,Sunday,-5,1.0,2022-11-20 11:00:00-05:00,0 days 01:00:00,7766.0,1.0,0.00012876641771830677
2022-11-20 16:00:00,7768,2022-11-20 16:00:00+00:00,2022-11-20 11:00:00-05:00,False,False,2022-11-20 16:00:00+00:00,2022-11-21 01:00:00+09:00,2022-11-20 11:00:00-05:00,2022-11-20 11:00:00-05:00,11,1970-01-01 00:00:00.000000011+00:00,0 days 01:00:00,America/New_York,Sunday,-5,1.0,2022-11-20 12:00:00-05:00,0 days 01:00:00,7767.0,1.0,0.00012874983906274728
2022-11-20 17:00:00,7769,2022-11-20 17:00:00+00:00,2022-11-20 12:00:00-05:00,False,False,2022-11-20 17:00:00+00:00,2022-11-21 02:00:00+09:00,2022-11-20 12:00:00-05:00,2022-11-20 12:00:00-05:00,12,1970-01-01 00:00:00.000000012+00:00,0 days 01:00:00,America/New_York,Sunday,-5,1.0,2022-11-20 13:00:00-05:00,0 days 01:00:00,7768.0,1.0,0.00012873326467555124
2022-11-20 18:00:00,7770,2022-11-20 18:00:00+00:00,2022-11-20 13:00:00-05:00,False,False,2022-11-20 18:00:00+00:00,2022-11-21 03:00:00+09:00,2022-11-20 13:00:00-05:00,2022-11-20 13:00:00-05:00,13,1970-01-01 00:00:00.000000013+00:00,0 days 01:00:00,America/New_York,Sunday,-5,1.0,2022-11-20 14:00:00-05:00,0 days 01:00:00,7769.0,1.0,0.00012871669455538637
2022-11-20 19:00:00,7771,2022-11-20 19:00:00+00:00,2022-11-20 14:00:00-05:00,False,False,2022-11-20 19:00:00+00:00,2022-11-21 04:00:00+09:00,2022-11-20 14:00:00-05:00,2022-11-20 14:00:00-05:00,14,1970-01-01 00:00:00.000000014+00:00,0 days 01:00:00,America/New_York,Sunday,-5,1.0,2022-11-20 15:00:00-05:00,0 days 01:00:00,7770.0,1.0,0.00012870012870003222
2022-11-20 20:00:00,7772,2022-11-20 20:00:00+00:00,2022-11-20 15:00:00-05:00,False,False,2022-11-20 20:00:00+00:00,2022-11-21 05:00:00+09:00,2022-11-20 15:00:00-05:00,2022-11-20 15:00:00-05:00,15,1970-01-01 00:00:00.000000015+00:00,0 days 01:00:00,America/New_York,Sunday,-5,1.0,2022-11-20 16:00:00-05:00,0 days 01:00:00,7771.0,1.0,0.00012868356710837858
2022-11-20 21:00:00,7773,2022-11-20 21:00:00+00:00,2022-11-20 16:00:00-05:00,False,False,2022-11-20 21:00:00+00:00,2022-11-21 06:00:00+09:00,2022-11-20 16:00:00-05:00,2022-11-20 16:00:00-05:00,16,1970-01-01 00:00:00.000000016+00:00,0 days 01:00:00,America/New_York,Sunday,-5,1.0,2022-11-20 17:00:00-05:00,0 days 01:00:00,7772.0,1.0,0.0001286670097786491
2022-11-20 22:00:00,7774,2022-11-20 22:00:00+00:00,2022-11-20 17:00:00-05:00,False,False,2022-11-20 22:00:00+00:00,2022-11-21 07:00:00+09:00,2022-11-20 17:00:00-05:00,2022-11-20 17:00:00-05:00,17,1970-01-01 00:00:00.000000017+00:00,0 days 01:00:00,America/New_York,Sunday,-5,1.0,2022-11-20 18:00:00-05:00,0 days 01:00:00,7773.0,1.0,0.00012865045670906738
2022-11-20 23:00:00,7775,2022-11-20 23:00:00+00:00,2022-11-20 18:00:00-05:00,False,False,2022-11-20 23:00:00+00:00,2022-11-21 08:00:00+09:00,2022-11-20 18:00:00-05:00,2022-11-20 18:00:00-05:00,18,1970-01-01 00:00:00.000000018+00:00,0 days 01:00:00,America/New_York,Sunday,-5,1.0,2022-11-20 19:00:00-05:00,0 days 01:00:00,7774.0,1.0,0.00012863390789807916
2022-11-21 00:00:00,7776,2022-11-21 00:00:00+00:00,2022-11-20 19:00:00-05:00,False,False,2022-11-21 00:00:00+00:00,2022-11-21 09:00:00+09:00,2022-11-20 19:00:00-05:00,2022-11-20 19:00:00-05:00,19,1970-01-01 00:00:00.000000019+00:00,0 days 01:00:00,America/New_York,Sunday,19,1.0,2022-11-20 20:00:00-05:00,0 days 01:00:00,7775.0,1.0,0.0001286173633441301
2022-11-21 01:00:00,7777,2022-11-21 01:00:00+00:00,2022-11-20 20:00:00-05:00,False,False,2022-11-21 01:00:00+00:00,2022-11-21 10:00:00+09:00,2022-11-20 20:00:00-05:00,2022-11-20 20:00:00-05:00,20,1970-01-01 00:00:00.000000020+00:00,0 days 01:00:00,America/New_York,Sunday,19,1.0,2022-11-20 21:00:00-05:00,0 days 01:00:00,7776.0,1.0,0.0001286008230452218
2022-11-21 02:00:00,7778,2022-11-21 02:00:00+00:00,2022-11-20 21:00:00-05:00,False,False,2022-11-21 02:00:00+00:00,2022-11-21 11:00:00+09:00,2022-11-20 21:00:00-05:00,2022-11-20 21:00:00-05:00,21,1970-01-01 00:00:00.000000021+00:00,0 days 01:00:00,America/New_York,Sunday,19,1.0,2022-11-20 22:00:00-05:00,0 days 01:00:00,7777.0,1.0,0.000128584287000022
2022-11-21 03:00:00,7779,2022-11-21 03:00:00+00:00,2022-11-20 22:00:00-05:00,False,False,2022-11-21 03:00:00+00:00,2022-11-21 12:00:00+09:00,2022-11-20 22:00:00-05:00,2022-11-20 22:00:00-05:00,22,1970-01-01 00:00:00.000000022+00:00,0 days 01:00:00,America/New_York,Sunday,19,1.0,2022-11-20 23:00:00-05:00,0 days 01:00:00,7778.0,1.0,0.00012856775520697639
2022-11-21 04:00:00,7780,2022-11-21 04:00:00+00:00,2022-11-20 23:00:00-05:00,False,False,2022-11-21 04:00:00+00:00,2022-11-21 13:00:00+09:00,2022-11-20 23:00:00-05:00,2022-11-20 23:00:00-05:00,23,1970-01-01 00:00:00.000000023+00:00,0 days 01:00:00,America/New_York,Sunday,19,1.0,2022-11-21 00:00:00-05:00,0 days 01:00:00,7779.0,1.0,0.0001285512276643086
2022-11-21 05:00:00,7781,2022-11-21 05:00:00+00:00,2022-11-21 00:00:00-05:00,False,False,2022-11-21 05:00:00+00:00,2022-11-21 14:00:00+09:00,2022-11-21 00:00:00-05:00,2022-11-21 00:00:00-05:00,0,1970-01-01 00:00:00+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-11-21 01:00:00-05:00,0 days 01:00:00,7780.0,1.0,0.00012853470437024228
2022-11-21 06:00:00,7782,2022-11-21 06:00:00+00:00,2022-11-21 01:00:00-05:00,False,False,2022-11-21 06:00:00+00:00,2022-11-21 15:00:00+09:00,2022-11-21 01:00:00-05:00,2022-11-21 01:00:00-05:00,1,1970-01-01 00:00:00.000000001+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-11-21 02:00:00-05:00,0 days 01:00:00,7781.0,1.0,0.00012851818532322312
2022-11-21 07:00:00,7783,2022-11-21 07:00:00+00:00,2022-11-21 02:00:00-05:00,False,False,2022-11-21 07:00:00+00:00,2022-11-21 16:00:00+09:00,2022-11-21 02:00:00-05:00,2022-11-21 02:00:00-05:00,2,1970-01-01 00:00:00.000000002+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-11-21 03:00:00-05:00,0 days 01:00:00,7782.0,1.0,0.0001285016705216968
2022-11-21 08:00:00,7784,2022-11-21 08:00:00+00:00,2022-11-21 03:00:00-05:00,False,False,2022-11-21 08:00:00+00:00,2022-11-21 17:00:00+09:00,2022-11-21 03:00:00-05:00,2022-11-21 03:00:00-05:00,3,1970-01-01 00:00:00.000000003+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-11-21 04:00:00-05:00,0 days 01:00:00,7783.0,1.0,0.00012848515996410903
2022-11-21 09:00:00,7785,2022-11-21 09:00:00+00:00,2022-11-21 04:00:00-05:00,False,False,2022-11-21 09:00:00+00:00,2022-11-21 18:00:00+09:00,2022-11-21 04:00:00-05:00,2022-11-21 04:00:00-05:00,4,1970-01-01 00:00:00.000000004+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-11-21 05:00:00-05:00,0 days 01:00:00,7784.0,1.0,0.00012846865364846138
2022-11-21 10:00:00,7786,2022-11-21 10:00:00+00:00,2022-11-21 05:00:00-05:00,False,False,2022-11-21 10:00:00+00:00,2022-11-21 19:00:00+09:00,2022-11-21 05:00:00-05:00,2022-11-21 05:00:00-05:00,5,1970-01-01 00:00:00.000000005+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-11-21 06:00:00-05:00,0 days 01:00:00,7785.0,1.0,0.00012845215157364365
2022-11-21 11:00:00,7787,2022-11-21 11:00:00+00:00,2022-11-21 06:00:00-05:00,False,False,2022-11-21 11:00:00+00:00,2022-11-21 20:00:00+09:00,2022-11-21 06:00:00-05:00,2022-11-21 06:00:00-05:00,6,1970-01-01 00:00:00.000000006+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-11-21 07:00:00-05:00,0 days 01:00:00,7786.0,1.0,0.00012843565373743537
2022-11-21 12:00:00,7788,2022-11-21 12:00:00+00:00,2022-11-21 07:00:00-05:00,False,False,2022-11-21 12:00:00+00:00,2022-11-21 21:00:00+09:00,2022-11-21 07:00:00-05:00,2022-11-21 07:00:00-05:00,7,1970-01-01 00:00:00.000000007+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-11-21 08:00:00-05:00,0 days 01:00:00,7787.0,1.0,0.00012841916013872634
2022-11-21 13:00:00,7789,2022-11-21 13:00:00+00:00,2022-11-21 08:00:00-05:00,False,False,2022-11-21 13:00:00+00:00,2022-11-21 22:00:00+09:00,2022-11-21 08:00:00-05:00,2022-11-21 08:00:00-05:00,8,1970-01-01 00:00:00.000000008+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-11-21 09:00:00-05:00,0 days 01:00:00,7788.0,1.0,0.00012840267077551815
2022-11-21 14:00:00,7790,2022-11-21 14:00:00+00:00,2022-11-21 09:00:00-05:00,False,False,2022-11-21 14:00:00+00:00,2022-11-21 23:00:00+09:00,2022-11-21 09:00:00-05:00,2022-11-21 09:00:00-05:00,9,1970-01-01 00:00:00.000000009+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-11-21 10:00:00-05:00,0 days 01:00:00,7789.0,1.0,0.00012838618564647852
2022-11-21 15:00:00,7791,2022-11-21 15:00:00+00:00,2022-11-21 10:00:00-05:00,False,False,2022-11-21 15:00:00+00:00,2022-11-22 00:00:00+09:00,2022-11-21 10:00:00-05:00,2022-11-21 10:00:00-05:00,10,1970-01-01 00:00:00.000000010+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-11-21 11:00:00-05:00,0 days 01:00:00,7790.0,1.0,0.00012836970474960907
2022-11-21 16:00:00,7792,2022-11-21 16:00:00+00:00,2022-11-21 11:00:00-05:00,False,False,2022-11-21 16:00:00+00:00,2022-11-22 01:00:00+09:00,2022-11-21 11:00:00-05:00,2022-11-21 11:00:00-05:00,11,1970-01-01 00:00:00.000000011+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-11-21 12:00:00-05:00,0 days 01:00:00,7791.0,1.0,0.00012835322808357752
2022-11-21 17:00:00,7793,2022-11-21 17:00:00+00:00,2022-11-21 12:00:00-05:00,False,False,2022-11-21 17:00:00+00:00,2022-11-22 02:00:00+09:00,2022-11-21 12:00:00-05:00,2022-11-21 12:00:00-05:00,12,1970-01-01 00:00:00.000000012+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-11-21 13:00:00-05:00,0 days 01:00:00,7792.0,1.0,0.00012833675564682956
2022-11-21 18:00:00,7794,2022-11-21 18:00:00+00:00,2022-11-21 13:00:00-05:00,False,False,2022-11-21 18:00:00+00:00,2022-11-22 03:00:00+09:00,2022-11-21 13:00:00-05:00,2022-11-21 13:00:00-05:00,13,1970-01-01 00:00:00.000000013+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-11-21 14:00:00-05:00,0 days 01:00:00,7793.0,1.0,0.0001283202874373668
2022-11-21 19:00:00,7795,2022-11-21 19:00:00+00:00,2022-11-21 14:00:00-05:00,False,False,2022-11-21 19:00:00+00:00,2022-11-22 04:00:00+09:00,2022-11-21 14:00:00-05:00,2022-11-21 14:00:00-05:00,14,1970-01-01 00:00:00.000000014+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-11-21 15:00:00-05:00,0 days 01:00:00,7794.0,1.0,0.00012830382345385694
2022-11-21 20:00:00,7796,2022-11-21 20:00:00+00:00,2022-11-21 15:00:00-05:00,False,False,2022-11-21 20:00:00+00:00,2022-11-22 05:00:00+09:00,2022-11-21 15:00:00-05:00,2022-11-21 15:00:00-05:00,15,1970-01-01 00:00:00.000000015+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-11-21 16:00:00-05:00,0 days 01:00:00,7795.0,1.0,0.0001282873636947457
2022-11-21 21:00:00,7797,2022-11-21 21:00:00+00:00,2022-11-21 16:00:00-05:00,False,False,2022-11-21 21:00:00+00:00,2022-11-22 06:00:00+09:00,2022-11-21 16:00:00-05:00,2022-11-21 16:00:00-05:00,16,1970-01-01 00:00:00.000000016+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-11-21 17:00:00-05:00,0 days 01:00:00,7796.0,1.0,0.00012827090815803466
2022-11-21 22:00:00,7798,2022-11-21 22:00:00+00:00,2022-11-21 17:00:00-05:00,False,False,2022-11-21 22:00:00+00:00,2022-11-22 07:00:00+09:00,2022-11-21 17:00:00-05:00,2022-11-21 17:00:00-05:00,17,1970-01-01 00:00:00.000000017+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-11-21 18:00:00-05:00,0 days 01:00:00,7797.0,1.0,0.00012825445684239156
2022-11-21 23:00:00,7799,2022-11-21 23:00:00+00:00,2022-11-21 18:00:00-05:00,False,False,2022-11-21 23:00:00+00:00,2022-11-22 08:00:00+09:00,2022-11-21 18:00:00-05:00,2022-11-21 18:00:00-05:00,18,1970-01-01 00:00:00.000000018+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-11-21 19:00:00-05:00,0 days 01:00:00,7798.0,1.0,0.00012823800974604005
2022-11-22 00:00:00,7800,2022-11-22 00:00:00+00:00,2022-11-21 19:00:00-05:00,False,False,2022-11-22 00:00:00+00:00,2022-11-22 09:00:00+09:00,2022-11-21 19:00:00-05:00,2022-11-21 19:00:00-05:00,19,1970-01-01 00:00:00.000000019+00:00,0 days 01:00:00,America/New_York,Monday,19,1.0,2022-11-21 20:00:00-05:00,0 days 01:00:00,7799.0,1.0,0.00012822156686764785
2022-11-22 01:00:00,7801,2022-11-22 01:00:00+00:00,2022-11-21 20:00:00-05:00,False,False,2022-11-22 01:00:00+00:00,2022-11-22 10:00:00+09:00,2022-11-21 20:00:00-05:00,2022-11-21 20:00:00-05:00,20,1970-01-01 00:00:00.000000020+00:00,0 days 01:00:00,America/New_York,Monday,19,1.0,2022-11-21 21:00:00-05:00,0 days 01:00:00,7800.0,1.0,0.00012820512820521657
2022-11-22 02:00:00,7802,2022-11-22 02:00:00+00:00,2022-11-21 21:00:00-05:00,False,False,2022-11-22 02:00:00+00:00,2022-11-22 11:00:00+09:00,2022-11-21 21:00:00-05:00,2022-11-21 21:00:00-05:00,21,1970-01-01 00:00:00.000000021+00:00,0 days 01:00:00,America/New_York,Monday,19,1.0,2022-11-21 22:00:00-05:00,0 days 01:00:00,7801.0,1.0,0.00012818869375719188
2022-11-22 03:00:00,7803,2022-11-22 03:00:00+00:00,2022-11-21 22:00:00-05:00,False,False,2022-11-22 03:00:00+00:00,2022-11-22 12:00:00+09:00,2022-11-21 22:00:00-05:00,2022-11-21 22:00:00-05:00,22,1970-01-01 00:00:00.000000022+00:00,0 days 01:00:00,America/New_York,Monday,19,1.0,2022-11-21 23:00:00-05:00,0 days 01:00:00,7802.0,1.0,0.00012817226352224154
2022-11-22 04:00:00,7804,2022-11-22 04:00:00+00:00,2022-11-21 23:00:00-05:00,False,False,2022-11-22 04:00:00+00:00,2022-11-22 13:00:00+09:00,2022-11-21 23:00:00-05:00,2022-11-21 23:00:00-05:00,23,1970-01-01 00:00:00.000000023+00:00,0 days 01:00:00,America/New_York,Monday,19,1.0,2022-11-22 00:00:00-05:00,0 days 01:00:00,7803.0,1.0,0.00012815583749836712
2022-11-22 05:00:00,7805,2022-11-22 05:00:00+00:00,2022-11-22 00:00:00-05:00,False,False,2022-11-22 05:00:00+00:00,2022-11-22 14:00:00+09:00,2022-11-22 00:00:00-05:00,2022-11-22 00:00:00-05:00,0,1970-01-01 00:00:00+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-11-22 01:00:00-05:00,0 days 01:00:00,7804.0,1.0,0.00012813941568423637
2022-11-22 06:00:00,7806,2022-11-22 06:00:00+00:00,2022-11-22 01:00:00-05:00,False,False,2022-11-22 06:00:00+00:00,2022-11-22 15:00:00+09:00,2022-11-22 01:00:00-05:00,2022-11-22 01:00:00-05:00,1,1970-01-01 00:00:00.000000001+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-11-22 02:00:00-05:00,0 days 01:00:00,7805.0,1.0,0.00012812299807807292
2022-11-22 07:00:00,7807,2022-11-22 07:00:00+00:00,2022-11-22 02:00:00-05:00,False,False,2022-11-22 07:00:00+00:00,2022-11-22 16:00:00+09:00,2022-11-22 02:00:00-05:00,2022-11-22 02:00:00-05:00,2,1970-01-01 00:00:00.000000002+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-11-22 03:00:00-05:00,0 days 01:00:00,7806.0,1.0,0.00012810658467854452
2022-11-22 08:00:00,7808,2022-11-22 08:00:00+00:00,2022-11-22 03:00:00-05:00,False,False,2022-11-22 08:00:00+00:00,2022-11-22 17:00:00+09:00,2022-11-22 03:00:00-05:00,2022-11-22 03:00:00-05:00,3,1970-01-01 00:00:00.000000003+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-11-22 04:00:00-05:00,0 days 01:00:00,7807.0,1.0,0.0001280901754834307
2022-11-22 09:00:00,7809,2022-11-22 09:00:00+00:00,2022-11-22 04:00:00-05:00,False,False,2022-11-22 09:00:00+00:00,2022-11-22 18:00:00+09:00,2022-11-22 04:00:00-05:00,2022-11-22 04:00:00-05:00,4,1970-01-01 00:00:00.000000004+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-11-22 05:00:00-05:00,0 days 01:00:00,7808.0,1.0,0.00012807377049184332
2022-11-22 10:00:00,7810,2022-11-22 10:00:00+00:00,2022-11-22 05:00:00-05:00,False,False,2022-11-22 10:00:00+00:00,2022-11-22 19:00:00+09:00,2022-11-22 05:00:00-05:00,2022-11-22 05:00:00-05:00,5,1970-01-01 00:00:00.000000005+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-11-22 06:00:00-05:00,0 days 01:00:00,7809.0,1.0,0.0001280573697015619
2022-11-22 11:00:00,7811,2022-11-22 11:00:00+00:00,2022-11-22 06:00:00-05:00,False,False,2022-11-22 11:00:00+00:00,2022-11-22 20:00:00+09:00,2022-11-22 06:00:00-05:00,2022-11-22 06:00:00-05:00,6,1970-01-01 00:00:00.000000006+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-11-22 07:00:00-05:00,0 days 01:00:00,7810.0,1.0,0.00012804097311147622
2022-11-22 12:00:00,7812,2022-11-22 12:00:00+00:00,2022-11-22 07:00:00-05:00,False,False,2022-11-22 12:00:00+00:00,2022-11-22 21:00:00+09:00,2022-11-22 07:00:00-05:00,2022-11-22 07:00:00-05:00,7,1970-01-01 00:00:00.000000007+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-11-22 08:00:00-05:00,0 days 01:00:00,7811.0,1.0,0.0001280245807195879
2022-11-22 13:00:00,7813,2022-11-22 13:00:00+00:00,2022-11-22 08:00:00-05:00,False,False,2022-11-22 13:00:00+00:00,2022-11-22 22:00:00+09:00,2022-11-22 08:00:00-05:00,2022-11-22 08:00:00-05:00,8,1970-01-01 00:00:00.000000008+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-11-22 09:00:00-05:00,0 days 01:00:00,7812.0,1.0,0.0001280081925243426
2022-11-22 14:00:00,7814,2022-11-22 14:00:00+00:00,2022-11-22 09:00:00-05:00,False,False,2022-11-22 14:00:00+00:00,2022-11-22 23:00:00+09:00,2022-11-22 09:00:00-05:00,2022-11-22 09:00:00-05:00,9,1970-01-01 00:00:00.000000009+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-11-22 10:00:00-05:00,0 days 01:00:00,7813.0,1.0,0.000127991808524186
2022-11-22 15:00:00,7815,2022-11-22 15:00:00+00:00,2022-11-22 10:00:00-05:00,False,False,2022-11-22 15:00:00+00:00,2022-11-23 00:00:00+09:00,2022-11-22 10:00:00-05:00,2022-11-22 10:00:00-05:00,10,1970-01-01 00:00:00.000000010+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-11-22 11:00:00-05:00,0 days 01:00:00,7814.0,1.0,0.0001279754287177859
2022-11-22 16:00:00,7816,2022-11-22 16:00:00+00:00,2022-11-22 11:00:00-05:00,False,False,2022-11-22 16:00:00+00:00,2022-11-23 01:00:00+09:00,2022-11-22 11:00:00-05:00,2022-11-22 11:00:00-05:00,11,1970-01-01 00:00:00.000000011+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-11-22 12:00:00-05:00,0 days 01:00:00,7815.0,1.0,0.00012795905310292177
2022-11-22 17:00:00,7817,2022-11-22 17:00:00+00:00,2022-11-22 12:00:00-05:00,False,False,2022-11-22 17:00:00+00:00,2022-11-23 02:00:00+09:00,2022-11-22 12:00:00-05:00,2022-11-22 12:00:00-05:00,12,1970-01-01 00:00:00.000000012+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-11-22 13:00:00-05:00,0 days 01:00:00,7816.0,1.0,0.00012794268167870548
2022-11-22 18:00:00,7818,2022-11-22 18:00:00+00:00,2022-11-22 13:00:00-05:00,False,False,2022-11-22 18:00:00+00:00,2022-11-23 03:00:00+09:00,2022-11-22 13:00:00-05:00,2022-11-22 13:00:00-05:00,13,1970-01-01 00:00:00.000000013+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-11-22 14:00:00-05:00,0 days 01:00:00,7817.0,1.0,0.00012792631444291658
2022-11-22 19:00:00,7819,2022-11-22 19:00:00+00:00,2022-11-22 14:00:00-05:00,False,False,2022-11-22 19:00:00+00:00,2022-11-23 04:00:00+09:00,2022-11-22 14:00:00-05:00,2022-11-22 14:00:00-05:00,14,1970-01-01 00:00:00.000000014+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-11-22 15:00:00-05:00,0 days 01:00:00,7818.0,1.0,0.0001279099513942228
2022-11-22 20:00:00,7820,2022-11-22 20:00:00+00:00,2022-11-22 15:00:00-05:00,False,False,2022-11-22 20:00:00+00:00,2022-11-23 05:00:00+09:00,2022-11-22 15:00:00-05:00,2022-11-22 15:00:00-05:00,15,1970-01-01 00:00:00.000000015+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-11-22 16:00:00-05:00,0 days 01:00:00,7819.0,1.0,0.0001278935925310698
2022-11-22 21:00:00,7821,2022-11-22 21:00:00+00:00,2022-11-22 16:00:00-05:00,False,False,2022-11-22 21:00:00+00:00,2022-11-23 06:00:00+09:00,2022-11-22 16:00:00-05:00,2022-11-22 16:00:00-05:00,16,1970-01-01 00:00:00.000000016+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-11-22 17:00:00-05:00,0 days 01:00:00,7820.0,1.0,0.00012787723785168126
2022-11-22 22:00:00,7822,2022-11-22 22:00:00+00:00,2022-11-22 17:00:00-05:00,False,False,2022-11-22 22:00:00+00:00,2022-11-23 07:00:00+09:00,2022-11-22 17:00:00-05:00,2022-11-22 17:00:00-05:00,17,1970-01-01 00:00:00.000000017+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-11-22 18:00:00-05:00,0 days 01:00:00,7821.0,1.0,0.00012786088735450285
2022-11-22 23:00:00,7823,2022-11-22 23:00:00+00:00,2022-11-22 18:00:00-05:00,False,False,2022-11-22 23:00:00+00:00,2022-11-23 08:00:00+09:00,2022-11-22 18:00:00-05:00,2022-11-22 18:00:00-05:00,18,1970-01-01 00:00:00.000000018+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-11-22 19:00:00-05:00,0 days 01:00:00,7822.0,1.0,0.0001278445410382023
2022-11-23 00:00:00,7824,2022-11-23 00:00:00+00:00,2022-11-22 19:00:00-05:00,False,False,2022-11-23 00:00:00+00:00,2022-11-23 09:00:00+09:00,2022-11-22 19:00:00-05:00,2022-11-22 19:00:00-05:00,19,1970-01-01 00:00:00.000000019+00:00,0 days 01:00:00,America/New_York,Tuesday,19,1.0,2022-11-22 20:00:00-05:00,0 days 01:00:00,7823.0,1.0,0.00012782819890078123
